species,condition,pH,replicate,day,count,dilution,total.CFUs,measured.pH,class,log.CFUs
BC10,BC9,5,3,10,39,-5,39000000,6.38,bacteria,7.5910646070264995
BC10,JB5,5,3,10,62,-5,62000000,6.39,bacteria,7.7923916894982534
BC10,JB7,5,3,10,69,-5,69000000,6.41,bacteria,7.838849090737256
BC10,135E,5,3,10,58,-5,58000000,6.77,bacteria,7.763427993562937
BC10,JBC,5,3,10,30,-5,30000000,6.92,bacteria,7.477121254719663
BC10,JB370,5,3,10,178,-5,178000000,7.39,bacteria,8.250420002308894
BC10,community,5,3,10,300,-4,30000000,6.55,bacteria,7.477121254719663
JB5,alone,5,3,10,44,-1,4400,5.96,bacteria,3.6434526764861874
JB5,BC9,5,3,10,14,-1,1400,5.95,bacteria,3.146128035678238
JB5,BC10,5,3,10,73,-4,7300000,6.39,bacteria,6.863322860120456
JB5,JB7,5,3,10,445,0,4450,5.95,bacteria,3.6483600109809315
JB5,135E,5,3,10,156,-6,1560000000,6.98,bacteria,9.193124598354462
JB5,JB370,5,3,10,96,-4,9600000,7.39,bacteria,6.982271233039568
JB5,community,5,3,10,50,-4,5000000,6.55,bacteria,6.698970004336019
JB7,alone,5,3,10,12,0,120,5.95,bacteria,2.0791812460476247
JB7,BC9,5,3,10,2,-1,200,5.96,bacteria,2.3010299956639813
JB7,BC10,5,3,10,59,-4,5900000,6.41,bacteria,6.770852011642144
JB7,JB5,5,3,10,14,0,140,5.95,bacteria,2.146128035678238
JB7,135E,5,3,10,136,-6,1360000000,6.94,bacteria,9.133538908370218
JB7,JBC,5,3,10,1,0,10,7.31,bacteria,1
JB7,JB370,5,3,10,124,-3,1240000,7.54,bacteria,6.093421685162235
JB7,community,5,3,10,81,-4,8100000,6.55,bacteria,6.9084850188786495
135E,alone,5,3,10,206,-4,20600000,6.81,fungi,7.313867220369153
135E,BC9,5,3,10,150,-4,15000000,6.71,fungi,7.176091259055681
135E,BC10,5,3,10,256,-4,25600000,6.77,fungi,7.408239965311849
135E,JB5,5,3,10,188,-4,18800000,6.98,fungi,7.27415784926368
135E,JB7,5,3,10,148,-4,14800000,6.94,fungi,7.1702617153949575
135E,JBC,5,3,10,19,-3,190000,6.81,fungi,5.278753600952829
135E,JB370,5,3,10,122,-4,12200000,7.52,fungi,7.086359830674748
135E,community,5,3,10,77,-3,770000,6.55,fungi,5.886490725172482
JBC,alone,5,3,10,37,-5,37000000,7.24,fungi,7.568201724066995
JBC,BC9,5,3,10,32,-5,32000000,7.22,fungi,7.505149978319906
JBC,BC10,5,3,10,30,-5,30000000,6.92,fungi,7.477121254719663
JBC,JB5,5,3,10,41,-5,41000000,7.24,fungi,7.6127838567197355
JBC,JB7,5,3,10,23,-5,23000000,7.31,fungi,7.361727836017593
JBC,135E,5,3,10,17,-5,17000000,6.81,fungi,7.230448921378274
JBC,JB370,5,3,10,28,-5,28000000,7.18,fungi,7.447158031342219
JBC,community,5,3,10,15,-5,15000000,6.55,fungi,7.176091259055681
JB370,alone,5,3,10,81,-3,810000,7.17,fungi,5.9084850188786495
JB370,BC9,5,3,10,88,-3,880000,7.6,fungi,5.944482672150168
JB370,BC10,5,3,10,118,-3,1180000,7.39,fungi,6.071882007306125
JB370,JB5,5,3,10,105,-3,1050000,7.39,fungi,6.021189299069938
JB370,JB7,5,3,10,9,-4,900000,7.54,fungi,5.954242509439325
JB370,135E,5,3,10,74,-2,74000,7.52,fungi,4.869231719730976
JB370,community,5,3,10,18,-1,1800,6.55,fungi,3.255272505103306
BC9,alone,7,3,10,254,-5,254000000,7.49,bacteria,8.4048337166199385
BC9,BC10,7,3,10,30,-5,30000000,7.4,bacteria,7.477121254719663
BC9,JB5,7,3,10,28,-6,280000000,7.49,bacteria,8.44715803134222
BC9,JB7,7,3,10,46,-6,460000000,7.51,bacteria,8.662757831681574
BC9,135E,7,3,10,194,-5,194000000,7.54,bacteria,8.287801729930226
BC9,JBC,7,3,10,165,-5,165000000,6.74,bacteria,8.217483944213907
BC9,JB370,7,3,10,255,-5,255000000,7.71,bacteria,8.406540180433955
BC9,community,7,3,10,22,-5,22000000,6.7,bacteria,7.342422680822207
BC10,alone,7,3,10,258,-5,258000000,7.37,bacteria,8.411619705963231
BC10,BC9,7,3,10,357,-5,357000000,7.4,bacteria,8.552668216112194
BC10,JB5,7,3,10,135,-5,135000000,7.56,bacteria,8.130333768495007
BC10,JB7,7,3,10,160,-5,160000000,7.61,bacteria,8.204119982655925
BC10,135E,7,3,10,139,-5,139000000,7.59,bacteria,8.143014800254095
BC10,JBC,7,3,10,107,-5,107000000,6.63,bacteria,8.02938377768521
BC10,JB370,7,3,10,148,-5,148000000,7.64,bacteria,8.170261715394957
BC10,community,7,3,10,30,-5,30000000,6.7,bacteria,7.477121254719663
JB5,alone,7,3,10,277,-6,2770000000,7.61,bacteria,9.442479769064448
JB5,BC9,7,3,10,157,-6,1570000000,7.49,bacteria,9.195899652409233
JB5,BC10,7,3,10,151,-6,1510000000,7.56,bacteria,9.178976947293169
JB5,JB7,7,3,10,162,-6,1620000000,7.75,bacteria,9.209515014542632
JB5,135E,7,3,10,82,-6,820000000,7.54,bacteria,8.913813852383717
JB5,JBC,7,3,10,27,-2,27000,7.04,bacteria,4.431363764158987
JB5,JB370,7,3,10,92,-6,920000000,7.77,bacteria,8.963787827345556
JB5,community,7,3,10,76,-4,7600000,6.7,bacteria,6.880813592280791
JB7,alone,7,3,10,115,-6,1150000000,7.53,bacteria,9.060697840353612
JB7,BC9,7,3,10,89,-6,890000000,7.51,bacteria,8.949390006644913
JB7,BC10,7,3,10,134,-6,1340000000,7.61,bacteria,9.127104798364808
JB7,JB5,7,3,10,137,-6,1370000000,7.75,bacteria,9.136720567156408
JB7,JBC,7,3,10,108,-5,108000000,6.99,bacteria,8.03342375548695
JB7,JB370,7,3,10,82,-6,820000000,7.81,bacteria,8.913813852383717
JB7,community,7,3,10,18,-5,18000000,6.7,bacteria,7.2552725051033065
135E,alone,7,3,10,49,-4,4900000,7.19,fungi,6.690196080028514
135E,BC9,7,3,10,31,-4,3100000,7.54,fungi,6.491361693834273
135E,BC10,7,3,10,60,-4,6000000,7.59,fungi,6.778151250383644
135E,JB5,7,3,10,111,-4,11100000,7.54,fungi,7.045322978786658
135E,JB7,7,3,10,87,-4,8700000,7.64,fungi,6.939519252618618
135E,JBC,7,3,10,0,0,0,7.08,fungi,-Inf
135E,JB370,7,3,10,285,-3,2850000,7.59,fungi,6.45484486000851
135E,community,7,3,10,28,-1,2800,6.7,fungi,3.4471580313422194
JBC,alone,7,3,10,36,-5,36000000,7.16,fungi,7.556302500767287
JBC,BC9,7,3,10,40,-5,40000000,6.74,fungi,7.6020599913279625
JBC,BC10,7,3,10,22,-5,22000000,6.63,fungi,7.342422680822207
JBC,JB5,7,3,10,42,-5,42000000,7.04,fungi,7.623249290397901
JBC,JB7,7,3,10,43,-5,43000000,6.99,fungi,7.633468455579586
JBC,135E,7,3,10,49,-5,49000000,7.08,fungi,7.690196080028514
JBC,JB370,7,3,10,39,-5,39000000,6.94,fungi,7.5910646070264995
JBC,community,7,3,10,17,-5,17000000,6.7,fungi,7.230448921378274
JB370,alone,7,3,10,79,-2,79000,7.62,fungi,4.897627091290442
JB370,BC9,7,3,10,6,-2,6000,7.71,fungi,3.7781512503836434
JB370,BC10,7,3,10,21,-2,21000,7.64,fungi,4.3222192947339195
JB370,JB5,7,3,10,84,-2,84000,7.77,fungi,4.924279286061882
JB370,JB7,7,3,10,19,-2,19000,7.81,fungi,4.278753600952829
JB370,135E,7,3,10,34,-2,34000,7.59,fungi,4.531478917042255
JB370,JBC,7,3,10,1,0,10,6.94,fungi,1
JB370,community,7,3,10,1,0,10,6.7,fungi,1
BC9,alone,5,3,21,163,-4,16300000,5.7,bacteria,7.212187604403958
BC9,BC10,5,3,21,58,-5,58000000,6.3,bacteria,7.763427993562937
BC9,JB5,5,3,21,42,-5,42000000,5.65,bacteria,7.623249290397901
BC9,JB7,5,3,21,345,-4,34500000,5.63,bacteria,7.537819095073274
BC9,135E,5,3,21,318,-5,318000000,6.54,bacteria,8.502427119984432
BC9,JBC,5,3,21,456,-4,45600000,7.27,bacteria,7.658964842664435
BC9,JB370,5,3,21,622,-5,622000000,6.82,bacteria,8.79379038469082
BC9,community,5,3,21,71,-4,7100000,7.31,bacteria,6.8512583487190755
BC10,alone,5,3,21,57,-5,57000000,6.37,bacteria,7.7558748556724915
BC10,BC9,5,3,21,116,-5,116000000,6.3,bacteria,8.064457989226918
BC10,JB5,5,3,21,156,-5,156000000,6.69,bacteria,8.193124598354462
BC10,JB7,5,3,21,75,-5,75000000,6.79,bacteria,7.8750612633917
BC10,135E,5,3,21,50,-5,50000000,6.63,bacteria,7.698970004336019
BC10,JBC,5,3,21,347,-4,34700000,7.39,bacteria,7.540329474790874
BC10,JB370,5,3,21,286,-5,286000000,6.89,bacteria,8.456366033129044
BC10,community,5,3,21,272,-4,27200000,7.31,bacteria,7.434568904034199
JB5,alone,5,3,21,17,-3,170000,5.63,bacteria,5.230448921378274
JB5,BC9,5,3,21,6,-1,600,5.65,bacteria,2.7781512503836434
JB5,BC10,5,3,21,1646,-5,1650000000,6.69,bacteria,9.217483944213907
JB5,JB7,5,3,21,132,-2,132000,5.58,bacteria,5.12057393120585
JB5,135E,5,3,21,239,-6,2390000000,7.19,bacteria,9.378397900948137
JB5,JBC,5,3,21,0,0,0,7.59,bacteria,-Inf
JB5,JB370,5,3,21,88,-5,88000000,6.95,bacteria,7.944482672150168
JB5,community,5,3,21,51,-4,5100000,7.31,bacteria,6.707570176097937
JB7,alone,5,3,21,23,0,230,5.62,bacteria,2.361727836017593
JB7,BC9,5,3,21,2,0,20,5.63,bacteria,1.3010299956639813
JB7,BC10,5,3,21,141,-6,1410000000,6.79,bacteria,9.14921911265538
JB7,JB5,5,3,21,12,0,120,5.58,bacteria,2.0791812460476247
JB7,135E,5,3,21,371,-6,3710000000,7.28,bacteria,9.569373909615045
JB7,JBC,5,3,21,1600,-3,16000000,7.31,bacteria,7.204119982655925
JB7,JB370,5,3,21,552,-5,552000000,6.83,bacteria,8.7419390777292
135E,alone,5,3,21,224,-4,22400000,6.48,fungi,7.350248018334163
135E,BC9,5,3,21,485,-4,48500000,6.54,fungi,7.685741738602264
135E,BC10,5,3,21,394,-4,39400000,6.63,fungi,7.595496221825574
135E,JB5,5,3,21,159,-4,15900000,7.19,fungi,7.201397124320452
135E,JB7,5,3,21,238,-4,23800000,7.28,fungi,7.376576957056512
135E,JBC,5,3,21,4,-1,400,7.27,fungi,2.6020599913279625
135E,JB370,5,3,21,69,-4,6900000,7.23,fungi,6.838849090737256
135E,community,5,3,21,0,0,0,7.31,fungi,-Inf
JBC,alone,5,3,21,70,-5,70000000,7.17,fungi,7.845098040014257
JBC,BC9,5,3,21,79,-5,79000000,7.27,fungi,7.897627091290442
JBC,BC10,5,3,21,47,-5,47000000,7.39,fungi,7.672097857935717
JBC,JB5,5,3,21,67,-5,67000000,7.59,fungi,7.826074802700826
JBC,JB7,5,3,21,320,-5,320000000,7.31,fungi,8.505149978319906
JBC,135E,5,3,21,29,-5,29000000,7.27,fungi,7.4623979978989565
JBC,JB370,5,3,21,39,-5,39000000,7.41,fungi,7.5910646070264995
JBC,community,5,3,21,35,-5,35000000,7.31,fungi,7.544068044350276
JB370,alone,5,3,21,117,-4,11700000,6.81,fungi,7.068185861746161
JB370,BC9,5,3,21,242,-4,24200000,6.82,fungi,7.383815365980431
JB370,BC10,5,3,21,95,-4,9500000,6.89,fungi,6.977723605288848
JB370,JB5,5,3,21,93,-4,9300000,6.95,fungi,6.968482948553935
JB370,JB7,5,3,21,83,-4,8300000,6.83,fungi,6.919078092376074
JB370,135E,5,3,21,15,-4,1500000,7.23,fungi,6.176091259055681
JB370,JBC,5,3,21,10,-4,1000000,7.41,fungi,6
JB370,community,5,3,21,8,-3,80000,7.31,fungi,4.903089986991944
BC9,alone,7,3,21,320,-5,320000000,7.46,bacteria,8.505149978319906
BC9,BC10,7,3,21,45,-5,45000000,7.48,bacteria,7.653212513775344
BC9,JB5,7,3,21,56,-5,56000000,7.64,bacteria,7.748188027006201
BC9,JB7,7,3,21,51,-5,51000000,7.67,bacteria,7.707570176097937
BC9,135E,7,3,21,350,-5,350000000,7.38,bacteria,8.544068044350276
BC9,JBC,7,3,21,208,-5,208000000,7.58,bacteria,8.318063334962762
BC9,JB370,7,3,21,234,-5,234000000,7.69,bacteria,8.369215857410143
BC9,community,7,3,21,47,-5,47000000,7.52,bacteria,7.672097857935717
BC10,alone,7,3,21,124,-5,124000000,7.56,bacteria,8.093421685162236
BC10,BC9,7,3,21,336,-5,336000000,7.48,bacteria,8.526339277389845
BC10,JB5,7,3,21,36,-6,360000000,7.75,bacteria,8.556302500767288
BC10,JB7,7,3,21,41,-6,410000000,7.6,bacteria,8.612783856719735
BC10,135E,7,3,21,176,-5,176000000,7.49,bacteria,8.24551266781415
BC10,JBC,7,3,21,101,-5,101000000,7.52,bacteria,8.004321373782643
BC10,JB370,7,3,21,92,-5,92000000,7.71,bacteria,7.963787827345556
BC10,community,7,3,21,220,-5,220000000,7.52,bacteria,8.342422680822207
JB5,alone,7,3,21,33,-7,3300000000,7.62,bacteria,9.518513939877888
JB5,BC9,7,3,21,56,-7,5600000000,7.64,bacteria,9.7481880270062
JB5,BC10,7,3,21,602,-6,6020000000,7.75,bacteria,9.779596491257825
JB5,JB7,7,3,21,269,-6,2690000000,7.92,bacteria,9.429752280002408
JB5,135E,7,3,21,359,-6,3590000000,7.87,bacteria,9.55509444857832
JB5,JBC,7,3,21,90,-5,90000000,7.58,bacteria,7.954242509439325
JB5,JB370,7,3,21,106,-6,1060000000,7.54,bacteria,9.02530586526477
JB5,community,7,3,21,27,-6,270000000,7.52,bacteria,8.431363764158988
JB7,alone,7,3,21,178,-6,1780000000,7.9,bacteria,9.250420002308894
JB7,BC9,7,3,21,277,-6,2770000000,7.67,bacteria,9.442479769064448
JB7,BC10,7,3,21,233,-6,2330000000,7.6,bacteria,9.36735592102602
JB7,JB5,7,3,21,196,-6,1960000000,7.92,bacteria,9.292256071356476
JB7,135E,7,3,21,283,-6,2830000000,7.79,bacteria,9.45178643552429
JB7,JBC,7,3,21,126,-6,1260000000,7.45,bacteria,9.100370545117563
JB7,JB370,7,3,21,167,-6,1670000000,7.29,bacteria,9.222716471147583
JB7,community,7,3,21,40,-6,400000000,7.52,bacteria,8.602059991327963
135E,alone,7,3,21,66,-4,6600000,7.07,fungi,6.819543935541868
135E,BC9,7,3,21,73,-4,7300000,7.38,fungi,6.863322860120456
135E,BC10,7,3,21,58,-4,5800000,7.49,fungi,6.763427993562937
135E,JB5,7,3,21,116,-4,11600000,7.87,fungi,7.064457989226918
135E,JB7,7,3,21,124,-4,12400000,7.79,fungi,7.093421685162235
135E,JBC,7,3,21,0,0,0,7.45,fungi,-Inf
135E,JB370,7,3,21,233,-3,2330000,7.48,fungi,6.367355921026019
135E,community,7,3,21,0,0,0,7.52,fungi,-Inf
JBC,alone,7,3,21,112,-5,112000000,7.5,fungi,8.049218022670182
JBC,BC9,7,3,21,41,-5,41000000,7.58,fungi,7.6127838567197355
JBC,BC10,7,3,21,58,-5,58000000,7.52,fungi,7.763427993562937
JBC,JB5,7,3,21,59,-5,59000000,7.58,fungi,7.770852011642144
JBC,JB7,7,3,21,50,-5,50000000,7.45,fungi,7.698970004336019
JBC,135E,7,3,21,52,-5,52000000,7.45,fungi,7.7160033436347994
JBC,JB370,7,3,21,99,-5,99000000,7.35,fungi,7.99563519459755
JBC,community,7,3,21,62,-5,62000000,7.52,fungi,7.7923916894982534
JB370,alone,7,3,21,83,-3,830000,7.4,fungi,5.919078092376074
JB370,BC9,7,3,21,22,-3,220000,7.69,fungi,5.342422680822207
JB370,BC10,7,3,21,24,-3,240000,7.71,fungi,5.380211241711606
JB370,JB5,7,3,21,113,-3,1130000,7.54,fungi,6.05307844348342
JB370,JB7,7,3,21,168,-3,1680000,7.29,fungi,6.225309281725863
JB370,135E,7,3,21,81,-3,810000,7.48,fungi,5.9084850188786495
JB370,JBC,7,3,21,110,0,1100,7.35,fungi,3.041392685158225
BC9,alone,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,BC10,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,JB5,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,JB7,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,135E,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,JBC,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,JB370,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC9,community,5,4,0,0,0,373,5.86,bacteria,2.571708831808688
BC10,alone,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,BC9,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,JB5,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,JB7,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,135E,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,JBC,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,JB370,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
BC10,community,5,4,0,0,0,289,5.86,bacteria,2.4608978427565478
JB5,alone,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,BC9,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,BC10,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,JB7,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,135E,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,JBC,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,JB370,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB5,community,5,4,0,0,0,314,5.86,bacteria,2.496929648073215
JB7,alone,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,BC9,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,BC10,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,JB5,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,135E,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,JBC,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,JB370,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
JB7,community,5,4,0,0,0,227,5.86,bacteria,2.3560258571931225
135E,alone,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,BC9,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,BC10,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,JB5,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,JB7,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,JBC,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,JB370,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
135E,community,5,4,0,0,0,2240,5.86,fungi,3.3502480183341627
JBC,alone,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,BC9,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,BC10,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,JB5,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,JB7,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,135E,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,JB370,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JBC,community,5,4,0,0,0,558,5.86,fungi,2.7466341989375787
JB370,alone,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,BC9,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,BC10,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,JB5,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,JB7,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,135E,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,JBC,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
JB370,community,5,4,0,0,0,751,5.86,fungi,2.8756399370041685
BC9,alone,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,BC10,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,JB5,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,JB7,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,135E,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,JBC,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,JB370,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC9,community,7,4,0,0,0,373,7.1,bacteria,2.571708831808688
BC10,alone,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,BC9,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,JB5,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,JB7,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,135E,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,JBC,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,JB370,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
BC10,community,7,4,0,0,0,289,7.1,bacteria,2.4608978427565478
JB5,alone,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,BC9,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,BC10,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,JB7,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,135E,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,JBC,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,JB370,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB5,community,7,4,0,0,0,314,7.1,bacteria,2.496929648073215
JB7,alone,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,BC9,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,BC10,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,JB5,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,135E,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,JBC,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,JB370,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
JB7,community,7,4,0,0,0,227,7.1,bacteria,2.3560258571931225
135E,alone,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,BC9,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,BC10,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,JB5,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,JB7,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,JBC,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,JB370,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
135E,community,7,4,0,0,0,1270,7.1,fungi,3.103803720955957
JBC,alone,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,BC9,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,BC10,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,JB5,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,JB7,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,135E,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,JB370,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JBC,community,7,4,0,0,0,300,7.1,fungi,2.4771212547196626
JB370,alone,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,BC9,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,BC10,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,JB5,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,JB7,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,135E,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,JBC,7,4,0,0,0,476,7.1,fungi,2.677606952720493
JB370,community,7,4,0,0,0,476,7.1,fungi,2.677606952720493
BC9,alone,5,4,3,58,-3,580000,5.82,bacteria,5.763427993562937
BC9,BC10,5,4,3,7,-3,70000,6.02,bacteria,4.845098040014257
BC9,JB5,5,4,3,25,-3,250000,6.02,bacteria,5.3979400086720375
BC9,JB7,5,4,3,29,-3,290000,6.07,bacteria,5.4623979978989565
BC9,135E,5,4,3,91,-4,9100000,6.59,bacteria,6.959041392321094
BC9,JBC,5,4,3,238,-4,23800000,6.18,bacteria,7.376576957056512
BC9,JB370,5,4,3,31,-4,3100000,5.97,bacteria,6.491361693834273
BC9,community,5,4,3,109,-4,10900000,6.66,bacteria,7.037426497940624
BC10,alone,5,4,3,66,-5,66000000,5.93,bacteria,7.819543935541868
BC10,BC9,5,4,3,49,-5,49000000,6.02,bacteria,7.690196080028514
BC10,JB5,5,4,3,35,-5,35000000,6.04,bacteria,7.544068044350276
BC10,JB7,5,4,3,44,-5,44000000,6.12,bacteria,7.643452676486188
BC10,135E,5,4,3,357,-4,35700000,6.58,bacteria,7.552668216112194
BC10,JBC,5,4,3,131,-5,131000000,6.19,bacteria,8.117271295655764
BC10,JB370,5,4,3,77,-5,77000000,6.05,bacteria,7.886490725172482
BC10,community,5,4,3,27,-5,27000000,6.66,bacteria,7.431363764158987
JB5,alone,5,4,3,11,0,110,5.93,bacteria,2.041392685158225
JB5,BC9,5,4,3,6,-1,600,6.02,bacteria,2.7781512503836434
JB5,BC10,5,4,3,6,-1,600,6.04,bacteria,2.7781512503836434
JB5,JB7,5,4,3,55,0,550,6.09,bacteria,2.7403626894942437
JB5,JBC,5,4,3,92,0,920,6.11,bacteria,2.963787827345555
JB5,JB370,5,4,3,43,0,430,5.99,bacteria,2.6334684555795866
JB5,community,5,4,3,41,-3,410000,6.66,bacteria,5.6127838567197355
JB7,alone,5,4,3,2,0,20,5.94,bacteria,1.3010299956639813
JB7,BC9,5,4,3,6,-1,600,6.07,bacteria,2.7781512503836434
JB7,JB5,5,4,3,14,0,140,6.09,bacteria,2.146128035678238
JB7,135E,5,4,3,36,-2,36000,6.74,bacteria,4.556302500767287
JB7,JBC,5,4,3,14,0,140,6.13,bacteria,2.146128035678238
JB7,JB370,5,4,3,4,-1,400,5.97,bacteria,2.6020599913279625
JB7,community,5,4,3,4,-3,40000,6.66,bacteria,4.6020599913279625
135E,alone,5,4,3,192,-4,19200000,6.8,fungi,7.283301228703549
135E,BC9,5,4,3,139,-4,13900000,6.59,fungi,7.143014800254095
135E,BC10,5,4,3,151,-4,15100000,6.58,fungi,7.17897694729317
135E,JB5,5,4,3,148,-4,14800000,6.65,fungi,7.1702617153949575
135E,JB7,5,4,3,96,-4,9600000,6.74,fungi,6.982271233039568
135E,JBC,5,4,3,173,-4,17300000,6.66,fungi,7.238046103128795
135E,JB370,5,4,3,162,-4,16200000,6.63,fungi,7.209515014542631
135E,community,5,4,3,152,-4,15200000,6.66,fungi,7.181843587944773
JBC,alone,5,4,3,79,-1,7900,6.12,fungi,3.8976270912904414
JBC,BC9,5,4,3,37,-1,3700,6.18,fungi,3.568201724066995
JBC,BC10,5,4,3,44,-1,4400,6.19,fungi,3.6434526764861874
JBC,JB5,5,4,3,32,-1,3200,6.11,fungi,3.505149978319906
JBC,JB7,5,4,3,51,-1,5100,6.13,fungi,3.7075701760979363
JBC,135E,5,4,3,21,0,210,6.66,fungi,2.322219294733919
JBC,JB370,5,4,3,47,-1,4700,6.11,fungi,3.6720978579357175
